"exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag","SNR","n_abundance","charge"
236.091102863596,6504.45458712798,5.21668333333333,"C12H13NO4","NO4","CHNO",12,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235.083826411436,236.09173436346,-2.68627524626676,2.69,236,235.827481428999,0.17251857100112,7,0.333333333333333,1.08333333333333,3,18.0834198393308,17,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",8.62611750019631,0.000605728967408923,1
461.145504074992,6497.69677773864,5.71305,"C23H24O10","O10","CHO",23,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,460.138227622832,461.14422344076,2.78315113892912,2.78,461,460.63058488546,0.369415114540402,12,0.434782608695652,1.04347826086957,2,35.3951497683538,33,0.9,48,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",8.61715538706976,0.000605099644711912,1
263.094178770672,6493.44673175577,1.43095,"C13H15N2O2P","N2O2P","CHNOP",13,15,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262.086902318512,263.09439068006,-0.808546274189296,0.81,263,262.800405460282,0.199594539717907,8,0.153846153846154,1.15384615384615,6,20.1605472483,18,0.9,28,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",8.61151903500697,0.000604703858112105,1
397.239678003898,6481.73509165958,4.976,"C24H33N2OP","N2OP","CHNOP",24,33,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396.232401551738,397.24032663196,-1.6369889479291,1.64,397,396.796116630664,0.203883369335756,10,0.0416666666666667,1.375,9,30.4794653984462,28,0.9,50,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",8.59598722027347,0.000603613208686068,1
233.028004180968,6474.77322768417,6.46513333333333,"C12H10OP2","OP2","CHOP",12,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.020727728808,233.02796437346,0.171568756229779,0.17,233,232.767803029724,0.232196970276277,9,0.0833333333333333,0.833333333333333,8,17.8477452247154,15,0.8,26,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",8.58675449278374,0.00060296488335447,1
237.147834432969,6463.67245994245,4.58803333333333,"C14H20O3","O3","CHO",14,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.140557980809,237.14852095706,-2.90726886088145,2.91,237,236.883033042461,0.116966957539177,5,0.214285714285714,1.42857142857143,2,18.1647111157615,17,0.9,30,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",8.57203280849802,0.000601931121569901,1
397.162470573731,6461.48396004397,9.0969,"C16H29O9P","O9P","CHOP",16,29,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396.155194121571,397.16219546796,0.694439389497593,0.69,397,396.718995411004,0.281004588996154,3,0.5625,1.8125,-6,30.4734553089077,26,0.9,34,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",8.5691304502725,0.000601727316967082,1
397.09611651943,6456.49908096661,8.70895,"C18H22O6P2","O6P2","CHOP",18,22,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396.08884006727,397.09643786776,-0.811303670537355,0.81,397,396.652715448233,0.347284551767359,9,0.333333333333333,1.22222222222222,3,30.4683970319692,26,0.9,38,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",8.56251957274702,0.000601263098850753,1
304.213378169091,6455.69973718079,5.66015,"C16H25N5O","N5O","CHNO",16,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303.206101716931,304.21318690896,0.630792486999608,0.63,304,303.873690793311,0.126309206688745,7,0.0625,1.5625,6,23.3235315736,22,0.9,34,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",8.56145949409981,0.000601188659759895,1
469.257918107401,6416.68560767892,8.88528333333333,"C28H36O6","O6","CHO",28,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,468.250641655241,469.25846533436,-1.16866248693091,1.17,469,468.733940523886,0.266059476113639,11,0.214285714285714,1.28571428571429,5,36.0193222217077,34,0.9,58,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",8.5097194964193,0.000597555459149303,1
548.503886484414,6414.68019457733,13.28205,"C35H65NO3","NO3","CHNO",35,65,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,547.496610032254,548.50372139996,0.301525983672217,0.3,548,547.891422144659,0.108577855340741,4,0.0857142857142857,1.85714285714286,1,42.1151111498308,39,0.9,72,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",8.50705994536563,0.000597368704550438,1
841.419172874989,6401.69090424933,12.1280166666667,"C46H66O10P2","O10P2","CHOP",46,66,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,840.411896422829,841.42039776056,-1.45748242720495,1.46,841,840.479636709667,0.520363290332511,15,0.217391304347826,1.43478260869565,5,64.6471631775692,58,0.9,94,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",8.48983372860716,0.000596159073625606,1
679.171053943219,6398.59117335685,4.79083333333333,"C27H34O20","O20","CHO",27,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,678.163777491059,679.17161998276,-0.834664958230771,0.83,679,678.412685476954,0.587314523046302,11,0.740740740740741,1.25925925925926,-9,52.1664879638923,47,0.9,56,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",8.48572290847008,0.000595870410407561,1
288.19440686142,6389.8037895121,13.1850666666667,"C12H26N5OP","N5OP","CHNOP",12,26,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287.18713040926,288.19477343086,-1.27641318451454,1.28,288,287.87260641211,0.127393587890367,3,0.0833333333333333,2.16666666666667,2,22.0913459214385,19,0.9,26,1,0,0,0,0,0,0,0,0,0,"Unambiguous",8.47406920183737,0.000595052083079542,1
617.290678365943,6360.02423274372,9.07926666666667,"C28H44N2O13","N2O13","CHNO",28,44,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,616.283401913783,617.29161596046,-1.52136908842578,1.52,617,616.60140607986,0.398593920139547,8,0.464285714285714,1.57142857142857,-5,47.4064876544846,43,0.9,58,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",8.43457596649429,0.00059227885437457,1
279.051292156725,6357.19559117361,1.44858333333333,"C14H6N4O3","N4O3","CHNO",14,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278.044015704565,279.05126654006,0.0921316915138873,0.09,279,278.739700990975,0.260299009025175,14,0.214285714285714,0.428571428571429,11,21.3879992375308,21,1,30,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous",8.43082466125834,0.000592015436417771,1
655.152141619667,6351.04982149658,3.63936666666667,"C28H30O18","O18","CHO",28,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,654.144865167507,655.15049061056,2.52391969298797,2.52,655,654.420592885477,0.57940711452261,14,0.642857142857143,1.07142857142857,-4,50.3187087814154,46,0.9,58,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",8.42267422671336,0.00059144311007272,1
358.185095556387,6333.54849513462,4.53251666666667,"C17H27NO7","NO7","CHNO",17,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,357.177819104227,358.18602867696,-2.61248185877782,2.61,358,357.785142878812,0.214857121188004,5,0.411764705882353,1.58823529411765,-2,27.4752886326769,25,0.9,36,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",8.39946421031839,0.000589813294658758,1
783.266092008715,6331.92238840901,7.47551666666667,"C35H48N2O14P2","N2O14P2","CHNOP",35,48,14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,782.258815556555,783.26535369036,0.943828744023943,0.94,783,782.391490093004,0.608509906995778,14,0.4,1.37142857142857,0,60.1736982490923,53,0.9,72,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",8.3973076901221,0.000589661863061442,1
473.322310799691,6322.92986463728,11.4817833333333,"C24H44N2O7","N2O7","CHNO",24,44,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472.315034347531,473.32212822666,0.386549267471255,0.39,473,472.793794878986,0.206205121013511,4,0.291666666666667,1.83333333333333,-3,36.3319116749615,33,0.9,50,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",8.38538192976216,0.00058882443202619,1
463.175192014424,6319.07450920812,7.64566666666667,"C27H26O7","O7","CHO",27,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,462.167915562264,463.17512963766,0.134965586455679,0.13,463,462.658006457205,0.341993542794512,15,0.259259259259259,0.962962962962963,8,35.5513733219615,34,1,56,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",8.38026901083998,0.000588465401083346,1
229.085513825253,6315.56236765917,6.1918,"C14H12O3","O3","CHO",14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.078237373093,229.08592070186,-1.7839343718275,1.78,229,228.829714893961,0.170285106039302,9,0.214285714285714,0.857142857142857,6,17.5445110961308,17,1,30,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",8.37561125740766,0.000588138332019316,1
399.234281048724,6306.72906967734,4.10048333333333,"C16H34N2O9","N2O9","CHNO",16,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398.227004596564,399.23370715226,1.44112894651135,1.44,399,398.788492483911,0.21150751608883,1,0.5625,2.125,-8,30.6328023615462,27,0.9,34,1,0,0,0,0,0,0,0,0,0,"Unambiguous",8.36389666008288,0.000587315728925747,1
508.327173555824,6305.44023910417,5.73068333333333,"C28H45NO7","NO7","CHNO",28,45,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,507.319897103664,508.32687925116,0.580116541799847,0.58,508,507.759570892648,0.240429107352156,7,0.25,1.60714285714286,0,39.0245848306923,36,0.9,58,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",8.3621874308442,0.000587195706254854,1
449.267915168978,6298.78395356931,12.5803,"C23H37N4O3P","N4O3P","CHNOP",23,37,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.260638716818,449.26760401896,0.694127457664762,0.69,449,448.766258601327,0.23374139867326,8,0.130434782608696,1.60869565217391,5,34.4815636589846,31,0.9,48,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",8.353359957246,0.000586575837992296,1
411.076100747953,6296.54123477377,4.98481666666667,"C14H18O14","O14","CHO",14,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.068824295793,411.07693173856,-2.02646618816365,2.03,411,410.617089501474,0.382910498525689,6,1,1.28571428571429,-8,31.5438196374154,28,0.9,30,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",8.35038569467086,0.000586366984241068,1
211.111894291802,6281.9572950608,5.90703333333333,"C15H14O","O","CHO",15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210.104617839642,211.11174152106,0.72711749020082,0.73,211,210.87616486465,0.123835135349879,9,0.0666666666666667,0.933333333333333,8,16.1618819283769,16,1,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",8.33104467600515,0.00058500885119167,1
446.144939444024,6275.06345368737,5.92466666666667,"C22H23NO9","NO9","CHNO",22,23,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,445.137662991864,446.14455779396,0.857375359137054,0.86,446,445.646770018967,0.353229981033223,12,0.409090909090909,1.04545454545455,3,34.2413293339846,32,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",8.32190215914715,0.000584366860481969,1
415.124336992395,6266.16693070393,8.91173333333333,"C18H22O11","O11","CHO",18,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.117060540235,415.12348799926,2.05012837243049,2.05,415,414.660805449161,0.339194550838954,8,0.611111111111111,1.22222222222222,-3,31.8550931959308,29,0.9,38,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",8.31010371370174,0.000583538369544242,1
379.336337991073,6263.13951718107,12.642,"C28H42","","CH",28,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378.329061538913,379.33592779196,1.08423897260998,1.08,379,378.912767647239,0.087232352761248,8,0,1.5,8,29.1022039492154,28,1,58,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",8.30608879985769,0.00058325644089941,1
293.105175634698,6195.98684718741,7.14928333333333,"C14H17N2O3P","N2O3P","CHNOP",14,17,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292.097899182538,293.10495536616,0.754091481481932,0.75,293,292.777891777104,0.222108222896168,8,0.214285714285714,1.21428571428571,5,22.4690522241538,20,0.9,30,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",8.2170318598702,0.000577002831636843,1
560.431225561412,6177.98332926078,12.6975166666667,"C34H57NO5","NO5","CHNO",34,57,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,559.423949109252,560.43095038936,0.491884648394652,0.49,560,559.805443048291,0.194556951709387,7,0.147058823529412,1.67647058823529,2,43.0325903028615,40,0.9,70,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",8.19315584398421,0.000575326249507265,1
359.124494540277,6167.7615449241,7.8749,"C18H18N2O6","N2O6","CHNO",18,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358.117218088117,359.12376277496,2.04336814862061,2.04,359,358.723492921404,0.276507078596012,11,0.333333333333333,1,5,27.5474220248308,26,0.9,38,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",8.17959985530464,0.0005743743432731,1
299.062893144912,6164.92843800478,11.4553333333333,"C12H17N2OP3","N2OP3","CHNOP",12,17,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.055616692752,299.06264910156,0.818784612090876,0.82,299,298.728956846723,0.271043153276878,7,0.0833333333333333,1.41666666666667,6,22.9273363576462,18,0.8,26,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",8.17584262818447,0.000574110509479534,1
273.148086325818,6145.94420273745,5.28721666666667,"C17H20O3","O3","CHO",17,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272.140809873658,273.14852095706,-1.59708219674104,1.6,273,272.843086732434,0.156913267565528,8,0.176470588235294,1.17647058823529,5,20.9339418849923,20,1,36,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",8.15066599855722,0.000572342597801238,1
629.42428860083,6129.50060102109,10.9236833333333,"C34H60O10","O10","CHO",34,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628.41701214867,629.42592458916,-2.60334825257092,2.6,629,628.721467817162,0.27853218283758,5,0.294117647058824,1.76470588235294,-5,48.3398960105385,44,0.9,70,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",8.12885872192369,0.000570811283260609,1
563.404937762091,6123.24908586764,8.20375,"C32H54N2O6","N2O6","CHNO",32,54,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.397661309931,563.40546392336,-0.935568024583195,0.94,563,562.77583477536,0.224165224640046,7,0.1875,1.6875,1,43.2613990362462,40,0.9,66,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",8.12056804919386,0.000570229109341502,1
257.063781026832,6117.61209548717,5.49881666666667,"C15H14P2","P2",NA,15,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.056504574672,257.06434987876,-2.22158749339216,2.22,257,256.776741312436,0.223258687563828,10,0,0.933333333333333,10,19.6966979558923,17,0.9,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",8.11309235069861,0.000569704163196254,1
293.948067849403,6116.26446009989,7.6633,"C7H6NO6P3","NO6P3","CHNOP",7,6,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292.940791397243,293.94807285476,-0.0170865823914074,0.02,294,293.619842810832,0.380157189167676,7,0.857142857142857,0.857142857142857,1,22.5339074155846,17,0.8,16,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",8.11130513533068,0.000569578664312274,1
368.316126050381,6079.63737842036,9.63998333333333,"C22H41NO3","NO3","CHNO",22,41,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,367.308849598221,368.31592063436,0.559246044764265,0.56,368,367.90486097365,0.0951390263499547,3,0.136363636363636,1.86363636363636,0,28.2545110909385,26,0.9,46,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",8.06273080737978,0.000566167758129786,1
455.169368918424,6079.01252709567,7.70738333333333,"C19H27N4O7P","N4O7P","CHNOP",19,27,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,454.162092466264,455.16901218916,0.78546683999469,0.79,455,454.661122734795,0.338877265204928,9,0.368421052631579,1.42105263157895,2,34.9355181336154,31,0.9,40,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",8.06190213821548,0.000566109568693206,1
272.222723262001,6027.04847845743,6.13008333333333,"C15H29NO3","NO3","CHNO",15,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,271.215446809841,272.22202025156,2.59207375305954,2.59,272,271.918756937282,0.0812430627180447,2,0.2,1.93333333333333,-1,20.8626725999538,19,0.9,32,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",7.99298813730502,0.000561270403609892,1
540.426130448697,6020.68883268106,10.0014833333333,"C31H57NO6","NO6","CHNO",31,57,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,539.418853996537,540.42586501166,0.492079643655622,0.49,540,539.822685803496,0.177314196504426,4,0.193548387096774,1.83870967741935,-2,41.4937375815,38,0.9,64,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",7.98455406324213,0.000560678159999363,1
515.279997053516,6012.54608713325,10.3744166666667,"C21H42N2O12","N2O12","CHNO",21,42,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,514.272720601356,515.28105127436,-2.04992565599547,2.05,515,514.704630805508,0.295369194491741,2,0.571428571428571,2,-10,39.5595211401692,35,0.9,44,1,0,0,0,0,0,0,0,0,0,"Unambiguous",7.973755266982,0.000559919864774685,1
737.171835091801,5983.44202529056,6.76753333333333,"C36H32O17","O17","CHO",36,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,736.164558639641,737.17122605206,0.827314672230574,0.83,737,736.34870243515,0.651297564850211,21,0.472222222222222,0.888888888888889,4,56.6279961230692,53,0.9,74,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",7.93515786364478,0.00055720954170436,1
292.201713290205,5961.87463412261,1.0871,"C16H25N3O2","N3O2","CHNO",16,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291.194436838045,292.20195351646,-0.824968558456801,0.82,292,291.875438246737,0.124561753263492,6,0.125,1.5625,4,22.3995905434077,21,0.9,34,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",7.90655548847322,0.000555201072983905,1
495.092758674397,5936.12433435045,4.77318333333333,"C25H18O11","O11","CHO",25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,494.085482222237,495.09218787166,1.15527121751635,1.16,495,494.539933677108,0.460066322892487,17,0.44,0.72,6,38.0065316476538,36,0.9,52,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous",7.8724057978997,0.000552803069848895,1
648.395384714502,5935.83935737327,12.3863166666667,"C32H57NO12","NO12","CHNO",32,57,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,647.388108262342,648.39535274546,0.0493815715634576,0.05,648,647.671380635435,0.328619364565384,5,0.375,1.78125,-7,49.7990827917923,45,0.9,66,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",7.87202786538329,0.000552776531296306,1
357.172272628795,5925.11255234215,5.88058333333333,"C20H25N2O2P","N2O2P","CHNOP",20,25,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.164996176635,357.17264099906,-1.03426858074705,1.03,357,356.773450878349,0.226549121651317,10,0.1,1.25,8,27.3973357343769,25,0.9,42,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",7.85780212526001,0.000551777594883105,1
467.274176869206,5891.75764944317,6.72345,"C28H40N2P2","N2P2",NA,28,40,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466.266900417046,467.27394872296,0.489303970810018,0.49,467,466.75241434888,0.247585651119948,11,0,1.42857142857143,11,35.8666670977538,32,0.9,58,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",7.81356731544465,0.000548671411171559,1
449.230830806679,5888.38948557292,11.66075,"C21H37O8P","O8P","CHOP",21,37,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.223554354519,449.22988110086,2.11882175640163,2.12,449,448.729215647758,0.270784352241833,4,0.380952380952381,1.76190476190476,-4,34.4786618960539,30,0.9,44,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",7.80910050321382,0.000548357750065027,1
479.170814812944,5885.05164594116,8.36246666666667,"C15H30N2O15","N2O15","CHNO",15,30,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478.163538360784,479.17189475846,-2.25852753050409,2.26,479,478.635768400411,0.364231599588891,2,1,2,-13,36.7818937158692,32,0.9,32,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",7.80467390656767,0.000548046912910821,1
503.150676727524,5866.11159521479,5.62488333333333,"C20H26N2O13","N2O13","CHNO",20,26,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502.143400275364,503.15076538626,-0.176560592050579,0.18,503,502.588854186951,0.411145813049359,9,0.65,1.3,-4,38.6264222257,35,0.9,42,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",7.7795558738661,0.000546283115929002,1
367.076278536303,5851.22193051332,5.98638333333333,"C15H14N2O9","N2O9","CHNO",15,14,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366.069002084143,367.07720651426,-2.53498097889572,2.53,367,366.666397884382,0.333602115618078,10,0.6,0.933333333333333,1,28.1592253893923,26,0.9,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",7.75980940695901,0.000544896512163248,1
483.200853213615,5814.68221635934,9.17005,"C21H31N4O7P","N4O7P","CHNOP",21,31,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482.193576761455,483.20031231676,1.12174214064161,1.12,483,482.661306824201,0.338693175799222,9,0.333333333333333,1.47619047619048,2,37.0917719895846,33,0.9,44,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",7.71135094460929,0.000541493742103525,1
235.096919735743,5801.04167902523,3.47803333333333,"C13H14O4","O4","CHO",13,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.089643283583,235.09648538796,1.85547629246995,1.86,235,234.834408414908,0.165591585091818,7,0.307692307692308,1.07692307692308,3,18.0068622258308,17,0.9,28,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",7.69326105309975,0.00054022346363765,1
324.181035320655,5781.84105733679,4.50606666666667,"C17H25NO5","NO5","CHNO",17,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323.173758868495,324.18054936856,1.50368673714826,1.5,324,323.819051880517,0.180948119482878,6,0.294117647058824,1.47058823529412,1,24.8594825320308,23,0.9,36,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",7.66779745480066,0.00053843540091953,1
386.326718517226,5771.53836313688,12.3598666666667,"C22H43NO4","NO4","CHNO",22,43,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,385.319442065066,386.32648532046,0.60520373636669,0.61,386,385.895342652047,0.104657347952866,2,0.181818181818182,1.95454545454545,-2,29.6399391437154,27,0.9,46,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",7.65413416458216,0.000537475959934025,1
532.384209314798,5769.25611077144,8.70013333333333,"C28H53NO8","NO8","CHNO",28,53,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,531.376932862638,532.38439412866,-0.34780181600646,0.35,532,531.789744350577,0.210255649422834,3,0.285714285714286,1.89285714285714,-5,40.8751628981923,37,0.9,58,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",7.65110747313468,0.00053726342460917,1
571.221789045176,5737.08796870194,8.0336,"C23H38O16","O16","CHO",23,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,570.214512593016,571.22326162116,-2.58249474868265,2.58,571,570.583957692469,0.416042307530688,5,0.695652173913043,1.65217391304348,-11,43.8627680899231,39,0.9,48,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",7.60844652907895,0.000534267758297995,1
979.382991279448,5721.77324376563,6.57093333333333,"C46H63N2O19P","N2O19P","CHNOP",46,63,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,978.375714827288,979.38354079036,-0.561656328889822,0.56,979,978.289403481984,0.710596518016018,17,0.41304347826087,1.3695652173913,-2,75.2597126414,68,0.9,94,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",7.58813635318115,0.000532841570691093,1
333.240585665796,5705.63635712417,8.34483333333333,"C15H33N4O2P","N4O2P","CHNOP",15,33,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332.233309213636,333.24138926906,-2.41879198189404,2.42,333,332.868486250808,0.131513749191981,2,0.133333333333333,2.2,0,25.5564702166846,22,0.9,32,1,0,0,0,0,0,0,0,0,0,"Unambiguous",7.56673583782786,0.000531338819068863,1
194.154414270215,5702.06613131513,7.99833333333333,"C12H19NO","NO","CHNO",12,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193.147137818055,194.15394068796,2.45192478789179,2.45,194,193.937619716746,0.0623802832541855,4,0.0833333333333333,1.58333333333333,3,14.8574357104462,14,0.9,26,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",7.56200105385505,0.000531006340893521,1
350.269690758384,5682.78824154669,9.68406666666667,"C21H35NO3","NO3","CHNO",21,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,349.262414306224,350.26897044296,2.06239032575972,2.06,350,349.87857649252,0.121423507480472,5,0.142857142857143,1.66666666666667,2,26.8662841531385,25,0.9,44,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",7.53643498369946,0.00052921108256604,1
335.019139620514,5675.63788580538,5.49001666666667,"C18H6O7","O7","CHO",18,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,334.011863168354,335.01862899966,1.52875065445228,1.53,335,334.645054256292,0.354945743707844,16,0.388888888888889,0.333333333333333,9,25.6931809651923,25,1,38,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous",7.52695228104291,0.000528545203891391,1
