"abundance","exp_mass","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
46768.2244396648,605.203028738923,8.0336,"C33H34O11","O11","CHO",33,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,606.210305191083,605.20283547774,0.318802206621454,0.32,605,604.5272536304,0.472746369599577,17,0.333333333333333,1.03030303030303,6,46.6315470715308,44,0.9,68,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
127347.951088547,605.222792484452,4.17983333333333,"C30H38O13","O13","CHO",30,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,606.230068936612,605.22396484994,-1.93386232062446,1.93,605,604.546995307555,0.453004692445347,12,0.433333333333333,1.26666666666667,-1,46.6331724078538,43,0.9,62,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
10270.9958081587,607.182417947606,7.11401666666667,"C32H32O12","O12","CHO",32,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.189694399766,607.18210003624,0.52271744987396,0.52,607,606.50443263541,0.495567364589988,17,0.375,1,5,46.7837981914154,44,0.9,66,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
6401.69090424933,841.419270904523,12.1280166666667,"C49H62O12","O12","CHO",49,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,842.426547356683,841.41685099324,2.87254869949254,2.87,841,840.479734629741,0.520265370259494,19,0.244897959183673,1.26530612244898,7,64.8018559573385,61,0.9,100,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
8884.33066768264,849.225127925241,1.4574,"C42H42O19","O19","CHO",42,42,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,850.232404377401,849.22475271134,0.441307457977352,0.44,849,848.276875560775,0.723124439225103,22,0.452380952380952,1,3,65.4024637818077,61,0.9,86,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
130516.394724789,607.235479323202,4.1622,"C37H36O8","O8","CHO",37,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.242755775362,607.23374167464,2.85683396221562,2.86,607,606.5574347622,0.442565237800068,20,0.216216216216216,0.972972972972973,12,46.7877706251385,45,1,76,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
8092.5847701388,607.254186011809,7.04086666666667,"C34H40O10","O10","CHO",34,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.261462463969,607.25487104684,-1.12621803822374,1.13,607,606.576120562751,0.423879437248729,15,0.294117647058824,1.17647058823529,5,46.7893959614615,44,0.9,70,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
73598.2407857159,607.255798702404,9.48746666666667,"C34H40O10","O10","CHO",34,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.263075154564,607.25487104684,1.52508939297303,1.53,607,606.577731452602,0.422268547398403,15,0.294117647058824,1.17647058823529,5,46.7893959614615,44,0.9,70,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
6625.83334626034,607.26082117257,6.17416666666667,"C27H44O15","O15","CHO",27,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.26809762473,607.26074428594,0.126402535889524,0.13,607,606.582748314633,0.417251685367432,6,0.555555555555556,1.62962962962963,-9,46.7898477490846,42,0.9,56,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
3385100.29119919,607.291785022172,11.14675,"C35H44O9","O9","CHO",35,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.299061474332,607.29125655214,0.868766804814894,0.87,607,606.613677589723,0.386322410276534,14,0.257142857142857,1.25714285714286,5,46.7921948464846,44,0.9,72,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
8716.27535485667,609.056797853636,11.14675,"C21H22O21","O21","CHO",21,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610.064074305796,609.05808131794,-2.103818857877,2.1,609,608.376719592092,0.623280407908055,11,1,1.04761904761905,-10,46.9281044438538,42,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
8852.77567289779,857.310954106286,4.96718333333333,"C39H54O21","O21","CHO",39,54,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,858.318230558446,857.30848233874,2.87977985088842,2.88,857,856.353673036071,0.646326963929369,13,0.538461538461538,1.38461538461538,-8,66.0242891377615,60,0.9,80,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
318065.382370297,609.271112684637,10.2686166666667,"C34H42O10","O10","CHO",34,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610.278389136797,609.27052111064,0.96935104966685,0.97,609,608.590795117238,0.409204882761856,14,0.294117647058824,1.23529411764706,4,46.9444459663692,44,0.9,70,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
76145.5177066972,859.375015889473,6.1918,"C44H60O17","O17","CHO",44,60,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,860.382292341633,859.37577404094,-0.881179765871382,0.88,859,858.415430069431,0.584569930568932,15,0.386363636363636,1.36363636363636,-2,66.1833115763923,61,0.9,90,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
46064.4913044171,859.646737048633,12.6798833333333,"C55H88O7","O7","CHO",55,88,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,860.654013500793,859.64572871114,1.17159448182301,1.17,859,858.686847822317,0.313152177682696,12,0.127272727272727,1.6,5,66.2040773202538,62,0.9,112,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
32619.6872410925,609.344287460612,5.42828333333333,"C36H50O8","O8","CHO",36,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610.351563912772,609.34329212124,1.63076402335143,1.63,609,608.663888185604,0.336111814395508,12,0.222222222222222,1.38888888888889,4,46.9500437364154,44,0.9,74,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
6595.06851012249,609.432442253663,5.25195,"C42H58O3","O3","CHO",42,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610.439718705823,609.43131926494,1.83963901537926,1.84,609,608.751944544226,0.248055455773965,14,0.0714285714285714,1.38095238095238,11,46.9568150551615,45,1,86,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
95145.3590507309,609.4371762735,10.8267,"C35H62O8","O8","CHO",35,62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610.44445272566,609.43719250404,-0.0265880703287274,0.03,609,608.756673278014,0.243326721985795,5,0.228571428571429,1.77142857142857,-3,46.9572668427846,43,0.9,72,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous"
32269.4047688563,611.139458277798,2.28256666666667,"C30H28O14","O14","CHO",30,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.146734729958,611.14062915324,-1.91273656386976,1.91,611,610.457054499019,0.542945500981318,17,0.466666666666667,0.933333333333333,3,47.0883004311846,44,0.9,62,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
12660.1384042634,611.140461473134,2.48533333333333,"C30H28O14","O14","CHO",30,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.147737925294,611.14062915324,-0.273920976214908,0.27,611,610.458056574178,0.541943425822183,17,0.466666666666667,0.933333333333333,3,47.0883004311846,44,0.9,62,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
53279.4218548022,611.16083346719,4.47078333333333,"C27H32O16","O16","CHO",27,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.16810991935,611.16175852544,-1.51111800012959,1.51,611,610.478405820683,0.521594179316821,12,0.592592592592593,1.18518518518519,-4,47.0899257675077,43,0.9,56,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
16615.8683802971,611.162006421925,4.12693333333333,"C27H32O16","O16","CHO",27,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.169282874085,611.16175852544,0.404947605085885,0.4,611,610.479577465686,0.520422534313525,12,0.592592592592593,1.18518518518519,-4,47.0899257675077,43,0.9,56,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
12389.2691189696,611.229851087049,6.1918,"C36H36O9","O9","CHO",36,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.237127539209,611.22865629694,1.95151527961264,1.95,611,610.547346374851,0.452653625148628,19,0.25,1,10,47.0950717499308,45,1,74,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
11228.4203721184,611.336057646425,10.3127,"C39H48O6","O6","CHO",39,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.343334098585,611.33781281284,-2.86631096832844,2.87,611,610.653434343034,0.346565656965595,16,0.153846153846154,1.23076923076923,10,47.103468405,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
6392.10833962691,611.337519490764,11.8899833333333,"C39H48O6","O6","CHO",39,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.344795942924,611.33781281284,-0.479014564911119,0.48,611,610.654894555065,0.345105444935143,16,0.153846153846154,1.23076923076923,10,47.103468405,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
14085.307332206,611.337620757177,10.9148833333333,"C39H48O6","O6","CHO",39,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.344897209337,611.33781281284,-0.313639688766382,0.31,611,610.654995708403,0.345004291597093,16,0.153846153846154,1.23076923076923,10,47.103468405,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
17422.3376250456,611.337812216783,10.7032666666667,"C39H48O6","O6","CHO",39,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.345088668943,611.33781281284,-0.000973400322747142,0,611,610.655186954223,0.344813045776505,16,0.153846153846154,1.23076923076923,10,47.103468405,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
5041.90066570535,611.337979087077,10.5243166666667,"C39H48O6","O6","CHO",39,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.345255539237,611.33781281284,0.271536744202881,0.27,611,610.655353638189,0.344646361811442,16,0.153846153846154,1.23076923076923,10,47.103468405,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
19531.2119119599,611.338491913245,12.0134,"C39H48O6","O6","CHO",39,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612.345768365405,611.33781281284,1.109014612505,1.11,611,610.65586589173,0.344134108269714,16,0.153846153846154,1.23076923076923,10,47.103468405,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
136829.80483456,613.227652980391,5.40183333333333,"C32H38O12","O12","CHO",32,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.234929432551,613.22905022764,-2.27477660748612,2.27,613,612.542917504752,0.457082495248301,14,0.375,1.1875,2,47.2489482061385,44,0.9,66,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
55874.6955820503,613.229287814839,5.6337,"C32H38O12","O12","CHO",32,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.236564266999,613.22905022764,0.386800807542711,0.39,613,612.544550513729,0.455449486270936,14,0.375,1.1875,2,47.2489482061385,44,0.9,66,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
5801.92419571594,613.279095147343,10.3215166666667,"C37H42O8","O8","CHO",37,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.286371599503,613.28069186604,-2.5993067253467,2.6,613,612.594302230921,0.405697769079438,17,0.216216216216216,1.13513513513514,9,47.2529206398615,45,1,76,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
6056.00051576193,613.27952906771,9.46983333333333,"C37H42O8","O8","CHO",37,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.28680551987,613.28069186604,-1.89292415135722,1.89,613,612.594735666768,0.405264333231798,17,0.216216216216216,1.13513513513514,9,47.2529206398615,45,1,76,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
90172.7921108456,613.281147359755,8.24783333333333,"C37H42O8","O8","CHO",37,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.288423811915,613.28069186604,0.741498125838056,0.74,613,612.596352151814,0.40364784818621,17,0.216216216216216,1.13513513513514,9,47.2529206398615,45,1,76,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
7641.84227501632,613.316919255367,5.89821666666667,"C38H46O7","O7","CHO",38,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.324195707527,613.31707737134,-0.257381972136182,0.26,613,612.632084104208,0.367915895792407,16,0.184210526315789,1.21052631578947,9,47.2557195248846,45,1,78,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
178641.282897497,613.353053722935,10.80025,"C39H50O6","O6","CHO",39,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.360330175095,613.35346287664,-0.665983275351788,0.67,613,612.668178223706,0.331821776293737,15,0.153846153846154,1.28205128205128,9,47.2585184099077,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
185904.291609568,613.353358552676,11.14675,"C39H50O6","O6","CHO",39,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.360635004836,613.35346287664,-0.169808998113015,0.17,613,612.668482713072,0.331517286928261,15,0.153846153846154,1.28205128205128,9,47.2585184099077,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
96098.0362251753,613.353869731793,10.9766,"C39H50O6","O6","CHO",39,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.361146183953,613.35346287664,0.662241021589233,0.66,613,612.668993321402,0.331006678598442,15,0.153846153846154,1.28205128205128,9,47.2585184099077,45,1,80,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
46953.8757987175,613.433941021288,11.14675,"C34H62O9","O9","CHO",34,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.441217473448,613.43210712634,2.98465483092151,2.98,613,612.748975202579,0.251024797420655,4,0.264705882352941,1.82352941176471,-5,47.2645679675769,43,0.9,70,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous"
74737.2768176566,613.48346399883,12.1280166666667,"C39H66O5","O5","CHO",39,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614.49074045099,613.48374876474,-0.463417739890596,0.46,613,612.798442882322,0.201557117677794,7,0.128205128205128,1.69230769230769,2,47.2685404013,44,0.9,80,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
13246.2249275345,615.243169880936,5.26076666666667,"C32H40O12","O12","CHO",32,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,616.250446333096,615.24470029144,-2.48342295438579,2.48,615,614.55618386112,0.443816138880265,13,0.375,1.25,1,47.4039982110462,44,0.9,66,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
9688.35511462919,669.262726192821,5.26076666666667,"C28H46O18","O18","CHO",28,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,670.270002644981,669.26113821664,2.36915895791133,2.37,669,668.515421453839,0.484578546161401,6,0.642857142857143,1.64285714285714,-12,51.5591088206769,46,0.9,58,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
23144.3596794048,669.402291414609,5.37538333333333,"C39H58O9","O9","CHO",39,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,670.409567866769,669.40080699874,2.21419254752256,2.21,669,668.654830835853,0.34516916414691,11,0.230769230769231,1.48717948717949,2,51.5698525731462,48,0.9,80,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
11973.7655150677,669.456842684729,11.1000333333333,"C37H66O10","O10","CHO",37,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,670.464119136889,669.45832187624,-2.20622024166912,2.21,669,668.709321193538,0.290678806462324,5,0.27027027027027,1.78378378378378,-5,51.5742767944923,47,0.9,76,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous"
14762.7689220774,669.47529716034,11.4729666666667,"C41H66O7","O7","CHO",41,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,670.4825736125,669.47357800934,2.56405023431428,2.56,669,668.727755062716,0.272244937283745,9,0.170731707317073,1.60975609756098,2,51.5754503431923,48,0.9,84,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
80872.0262267124,927.181971065757,5.05535,"C42H40O24","O24","CHO",42,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928.189247517917,927.18367575904,-1.83657943420901,1.84,927,926.146671393806,0.853328606193941,23,0.571428571428571,0.952380952380952,-1,71.3993040162462,66,0.9,86,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
114418.627541362,927.688155421019,13.49365,"C63H92O5","O5","CHO",63,92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928.695431873179,927.68719959414,1.02921458017039,1.03,927,926.652290539095,0.347709460905094,18,0.0793650793650794,1.46031746031746,13,71.4380366189462,68,1,128,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
5717.82369513085,617.092660147527,6.54448333333333,"C31H22O14","O14","CHO",31,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618.099936599687,617.09367896184,-1.64830030326056,1.65,617,616.403608970357,0.596391029643428,21,0.451612903225806,0.709677419354839,7,47.5462273395385,45,0.9,64,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
10834.9820727018,617.149795467401,3.31051666666667,"C29H30O15","O15","CHO",29,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618.157071919561,617.15119383934,-2.26216281025061,2.26,617,616.460680492422,0.539319507578057,15,0.517241379310345,1.03448275862069,0,47.5506515608846,44,0.9,60,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
10203.6223000306,617.276071234095,5.89821666666667,"C36H42O9","O9","CHO",36,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618.283347686255,617.27560648834,0.751671149909769,0.75,617,616.586815258467,0.413184741533314,16,0.25,1.16666666666667,7,47.5602217646538,45,0.9,74,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
48718.625226502,617.332378908006,9.44338333333333,"C34H50O10","O10","CHO",34,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618.339655360166,617.33312136584,-1.20072815556636,1.2,617,616.643060058726,0.356939941273936,10,0.294117647058824,1.47058823529412,0,47.564645986,44,0.9,70,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
27362.8936372381,617.515913416332,13.1471833333333,"C39H70O5","O5","CHO",39,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618.523189868492,617.51504889234,1.3977228438595,1.4,617,616.82638963078,0.173610369219659,5,0.128205128205128,1.79487179487179,0,47.5786404111154,44,0.9,80,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous"
12826.0950369424,619.072092162713,4.95836666666667,"C30H20O15","O15","CHO",30,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620.079368614873,619.07294352034,-1.37298170212048,1.37,619,618.380830734071,0.619169265929031,21,0.5,0.666666666666667,6,47.6984784594231,45,0.9,62,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
12604.9970448388,619.072262575854,4.86136666666667,"C30H20O15","O15","CHO",30,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620.079539028014,619.07294352034,-1.0981566769456,1.1,619,618.381000956927,0.618999043072904,21,0.5,0.666666666666667,6,47.6984784594231,45,0.9,62,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
14066.8207299349,619.073880652187,5.28721666666667,"C30H20O15","O15","CHO",30,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620.081157104347,619.07294352034,1.51130515131882,1.51,619,618.382617226502,0.617382773498434,21,0.5,0.666666666666667,6,47.6984784594231,45,0.9,62,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
41938.6260653146,619.182527193884,7.27273333333333,"C33H32O12","O12","CHO",33,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620.189803646044,619.18210003624,0.688753090609982,0.69,619,618.4911424525,0.508857547500497,18,0.363636363636364,0.96969696969697,6,47.7068751144923,45,0.9,68,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
5217.73387177069,619.201472057409,3.6041,"C30H36O14","O14","CHO",30,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620.208748509569,619.20322940844,-2.83348313802961,2.83,619,618.510066162021,0.489933837979265,13,0.466666666666667,1.2,-1,47.7085004508154,44,0.9,62,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
19397.9712528286,619.20331533023,4.46198333333333,"C30H36O14","O14","CHO",30,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620.21059178239,619.20322940844,0.138536476477776,0.14,619,618.511907376627,0.488092623373177,13,0.466666666666667,1.2,-1,47.7085004508154,44,0.9,62,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
5786.69768984117,619.253129579008,7.86608333333333,"C35H40O10","O10","CHO",35,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620.260406031168,619.25487104684,-2.80763984773965,2.81,619,618.56166600237,0.438333997630366,16,0.285714285714286,1.14285714285714,6,47.7124728845385,45,0.9,72,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
148306.202505619,621.196977169656,7.07613333333333,"C33H34O12","O12","CHO",33,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,622.204253621816,621.19775010004,-1.24224541952928,1.24,621,620.503343075432,0.496656924567674,17,0.363636363636364,1.03030303030303,5,47.8619251194,45,0.9,68,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
76060.1463680043,621.197118347769,7.308,"C33H34O12","O12","CHO",33,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,622.204394799929,621.19775010004,-1.01534524074912,1.02,621,620.503484095905,0.496515904095418,17,0.363636363636364,1.03030303030303,5,47.8619251194,45,0.9,68,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
128738.395694468,621.198644520439,6.70581666666667,"C33H34O12","O12","CHO",33,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,622.205920972599,621.19775010004,1.43749901565984,1.44,621,620.505008564437,0.494991435563406,17,0.363636363636364,1.03030303030303,5,47.8619251194,45,0.9,68,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
499345.742867316,621.271506930896,10.2950666666667,"C35H42O10","O10","CHO",35,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,622.278783383056,621.27052111064,1.58420997522346,1.58,621,620.577789616075,0.422210383924948,15,0.285714285714286,1.2,5,47.8675228894461,45,0.9,72,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
6662.48195063675,621.284441203218,7.4667,"C39H42O7","O7","CHO",39,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,622.291717655378,621.28577724374,-2.14696818887348,2.15,621,620.590709445873,0.409290554126869,19,0.179487179487179,1.07692307692308,12,47.8686964381462,46,1,80,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
23555.3379452766,621.308194151015,11.35835,"C36H46O9","O9","CHO",36,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,622.315470603175,621.30690661594,2.06894274015999,2.07,621,620.614435870916,0.385564129083605,14,0.25,1.27777777777778,5,47.8703217744692,45,0.9,74,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
95750.4672461134,623.211997495595,4.70265,"C33H36O12","O12","CHO",33,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624.219273947755,623.21340016384,-2.2470761533732,2.25,623,622.516113411674,0.483886588325959,16,0.363636363636364,1.09090909090909,4,48.0169751243077,45,0.9,68,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
21717.1215409284,623.218651828141,7.42263333333333,"C26H40O17","O17","CHO",26,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624.225928280301,623.21927340294,-0.995752933230508,1,623,622.522760313933,0.477239686067151,7,0.653846153846154,1.53846153846154,-10,48.0174269119308,43,0.9,54,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
23339.3922810547,623.286163473758,10.5155,"C35H44O10","O10","CHO",35,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624.293439925918,623.28617117444,-0.0123350358726242,0.01,623,622.590196575443,0.409803424556685,14,0.285714285714286,1.25714285714286,4,48.0225728943538,45,0.9,72,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
76325.7058278745,623.286881382393,10.89725,"C35H44O10","O10","CHO",35,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624.294157834553,623.28617117444,1.13761749010095,1.14,623,622.590913682455,0.409086317544961,14,0.285714285714286,1.25714285714286,4,48.0225728943538,45,0.9,72,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
142274.26082981,625.177804272838,4.47078333333333,"C28H34O16","O16","CHO",28,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,626.185080724998,625.17740858924,0.631895601057467,0.63,625,624.479725151508,0.520274848492136,12,0.571428571428571,1.21428571428571,-4,48.1680526954923,44,0.9,58,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
39019.5536883036,625.178201418356,3.79808333333333,"C28H34O16","O16","CHO",28,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,626.185477870516,625.17740858924,1.26612504443636,1.27,625,624.48012185357,0.519878146430301,12,0.571428571428571,1.21428571428571,-4,48.1680526954923,44,0.9,58,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
42260.1474465654,625.193855019294,6.6441,"C32H34O13","O13","CHO",32,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,626.201131471454,625.19266472234,1.90082210671449,1.9,625,624.495757975557,0.504242024442988,16,0.40625,1.0625,3,48.1692262441923,45,0.9,66,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
8798.80300284695,625.281628329494,10.154,"C38H42O8","O8","CHO",38,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,626.288904781654,625.28069186604,1.49525793418678,1.5,625,624.583433277295,0.416566722705284,18,0.210526315789474,1.10526315789474,10,48.1759975629385,46,1,78,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
